"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","350","400","450","500","550","600","650","700","750","800","850","900","950","1000","1050","1100","1150","1200","1250","1300","1350","1400","1450","1500","1550","1600","1650","1700","1750","1800","1850","1900","1950","2000","2050","2100","2150","2200","2250","2300","2350","2400","2450","2500"
"dryoct-tm39_00232","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.361918007743807,0.105702176567132,0.0783229809740826,0.0900061625879158,0.170194508802457,0.135469232817086,0.0991709018941863,0.247418567003841,0.546102660035586,0.569642104903419,0.585223562974676,0.595531070656818,0.603271369046907,0.602413590844468,0.607804141552651,0.610085592722013,0.602036829212078,0.59199129110284,0.600601810523441,0.603538794302439,0.584263099086993,0.519031684703585,0.428059584373357,0.445816403295561,0.459449378927065,0.473662545482248,0.479198486248731,0.459667336418483,0.455159817562473,0.468469591217221,0.478014235029681,0.342667138616649,0.316398135323522,0.357302323254959,0.304490200061635,0.273441383910067,0.278233506788122,0.312724054142754,0.293604585379509,0.264696257126859,0.26505083855462,0.258061101428835,0.205505652195294,0.179524371002179
"dryala-tm8_00047","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.405205334355772,0.10084393826051,0.0642055035061112,0.0655533573735354,0.135682406457755,0.0930734261955007,0.0645305970541886,0.17533674513821,0.663201028813954,0.710647354120212,0.742260810798046,0.757420030372865,0.76867190714041,0.763542866087384,0.773668974815647,0.776726466803882,0.752112675560886,0.730706147354033,0.74819181241852,0.750030687175758,0.702307968506585,0.568274332089421,0.440226166992913,0.464941232652173,0.488048149075855,0.512470399195681,0.523301067290402,0.49627595316526,0.488751996919231,0.505137870903198,0.517542032787736,0.32093844944855,0.294098802333613,0.36079409456398,0.313512077009895,0.285536034302665,0.289795698925737,0.331787294258926,0.31273295744935,0.281249769028909,0.275662909289498,0.263437114876365,0.201009611076925,0.170512451608468
"dryala-tm12_00071","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.40874326518854,0.110210280312968,0.0754060481458711,0.0783777725958902,0.151383863133135,0.110990992410417,0.0798969378106497,0.199413018633393,0.638320016769418,0.682658957602604,0.713661334346407,0.728816559472983,0.739474409607033,0.736505104985937,0.744032086896824,0.745297496403139,0.730117761778765,0.715950810539187,0.72578550503898,0.726414705902336,0.693581968953068,0.594395394828033,0.479068812763606,0.501210474580308,0.519752614666499,0.538099856226665,0.541007939797938,0.522410063698077,0.516268501963388,0.529882851351494,0.54229030719045,0.362867682621489,0.343105697467466,0.406847851989466,0.351947461995583,0.316359701835554,0.314343942469157,0.358869677000812,0.345807554900448,0.316811116719474,0.311465124248935,0.301562269068073,0.235885754784203,0.201416228414693
"dryoct-tm30_00176","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.451835431244576,0.123313118403677,0.0890808650442807,0.0947179136286104,0.182377060296295,0.139620243724318,0.10255070979484,0.233598489199191,0.737030790536265,0.788397103167602,0.814742487660224,0.831884119061403,0.844969122416982,0.840216073865598,0.85037592141445,0.856745795237579,0.843240704876398,0.827089888293758,0.843866920776842,0.850647341401151,0.818579753992688,0.715249055555874,0.575645088260206,0.596726334018599,0.615616208080024,0.635019580942639,0.637941403600108,0.609695416526273,0.605632849216328,0.627866056114774,0.642136341953487,0.469213238933282,0.435026971029954,0.476617778282167,0.391350707581409,0.349385172995979,0.344972185786594,0.393384795820839,0.375804959043276,0.34101677873176,0.341072504410573,0.339767284096168,0.271875932699132,0.236462143996651
"dryoct-tm33_00201","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.361302994353656,0.112798900356572,0.0873293037657238,0.099254230727496,0.165577662057658,0.137431669652124,0.110121698602068,0.221623865495686,0.542042853278665,0.575577689236008,0.59765964513399,0.613139647278071,0.625093358090271,0.626777654496827,0.636184393333742,0.64427968229067,0.641619476941577,0.637827858168717,0.6515464061674,0.659694395765421,0.643987108245248,0.578309122631477,0.478343215670365,0.500623464813705,0.51800592986641,0.534815841716913,0.539124823633036,0.515908160004233,0.51370633873694,0.53121371287,0.542024477197998,0.395128651764962,0.369950533242196,0.411541359309876,0.342256314606026,0.306539954024412,0.307938443864324,0.347276966018493,0.324792179947458,0.293996346285653,0.295170996992003,0.291940526305647,0.234741303308594,0.204453197134288
"dryhyb-tm41_00246","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",29,272,"12_Mile_dried_dryas",0.389355264785524,0.10976942192596,0.0747039302275707,0.0802302747142979,0.15848778639823,0.115178649730546,0.0819746311344765,0.19793031164467,0.645677560320703,0.688290291951882,0.71554062034158,0.732546967679984,0.744248797738644,0.740169321390948,0.750106441371533,0.754304738211189,0.732348428274231,0.714450963098005,0.731802085297646,0.733194098417983,0.685296124608134,0.526896941159754,0.405370829257494,0.442280591468635,0.474659317184558,0.5024710802001,0.511616358698653,0.488710272305058,0.476681896172996,0.489242928641578,0.492622830575652,0.253666907259526,0.234133993907688,0.301095909819177,0.275903449716063,0.257360638405545,0.260455938227899,0.299059384988047,0.28479430605588,0.253591000002555,0.24407851557402,0.227728518668089,0.172145460973211,0.142671913588818
"dryala-tm8_00046","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.415873494029611,0.102776149707818,0.063354930732587,0.0635253353223407,0.131259772888376,0.0893548771832838,0.062090476811713,0.169737904196784,0.690701608091535,0.742809243044339,0.775774342439684,0.791730683126536,0.80153303839219,0.796490599772791,0.807903532593834,0.810662606512877,0.780948422804386,0.758593434173957,0.778080189117163,0.777393063872437,0.719084932100772,0.548655315363218,0.420109626375409,0.457198572358617,0.489976907381693,0.520427678887759,0.533731393574909,0.504911104118172,0.493648271771881,0.507286014476779,0.513992349383392,0.270861513404468,0.25004537276386,0.331573300805668,0.304592605450559,0.285401742721438,0.293535609745135,0.337953826348911,0.317442093442682,0.282168643042101,0.273193699554587,0.255185696271538,0.189604313490902,0.157778075939923
"dryala-tm18_00103","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.49326284292563,0.132602627901181,0.0991687312285256,0.120225028299013,0.249366773694725,0.181507972050334,0.124291862625719,0.315636855642172,0.817461209628767,0.851966288697713,0.872225985095723,0.880235141639314,0.888642272260492,0.884423091524309,0.894746190052727,0.897617281239715,0.872754932716349,0.851774648936558,0.868070264442987,0.868516206399448,0.815810898919354,0.677975929081811,0.546507727549016,0.572843331926989,0.594855706999358,0.617653256348767,0.628394173803572,0.606076609028761,0.595046746560377,0.608212955604444,0.619791803393734,0.429883608729899,0.40666397467327,0.47051527921464,0.412080175802878,0.376829978972059,0.386467395034638,0.43303528921951,0.413684779010192,0.386081362067249,0.380766077727793,0.368652024334685,0.292454350433639,0.253530118890367
"dryhyb-tm43_00259","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",29,272,"12_Mile_dried_dryas",0.464910962475049,0.12908798168676,0.0967675896338113,0.105850004303589,0.193615164621554,0.147181695223807,0.107813611828318,0.259329949848904,0.725993031764457,0.773035301264476,0.80528241011891,0.824960191691005,0.837844111271777,0.832080755077868,0.84261407551307,0.846697276444073,0.822954385935371,0.800179355506511,0.819292247203796,0.823082361778164,0.77623244580359,0.645452484165255,0.513586749676362,0.538234096585618,0.559548491866952,0.581666651598618,0.589773725492246,0.560921810948806,0.552784956981489,0.570723361989123,0.583791138481212,0.397165346369978,0.367616400389115,0.427291402593344,0.368980454042471,0.335785070123852,0.341112055921343,0.383164079073205,0.360363600767533,0.325993112796797,0.323087997708368,0.315175082879624,0.2500363915734,0.216739253463262
