"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","350","400","450","500","550","600","650","700","750","800","850","900","950","1000","1050","1100","1150","1200","1250","1300","1350","1400","1450","1500","1550","1600","1650","1700","1750","1800","1850","1900","1950","2000","2050","2100","2150","2200","2250","2300","2350","2400","2450","2500"
"dryala-tm5_00030","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.424261724018957,0.102119818030639,0.0604110043210513,0.0624022269060703,0.141520653231415,0.0938614054822685,0.0623303930411383,0.179561249831935,0.74510932603219,0.792836607819364,0.82079559796789,0.834101088532796,0.842932536743175,0.835541090419256,0.847995259575495,0.851042505170606,0.818228689498388,0.792985853172181,0.812984137691801,0.812440547762073,0.748272307408771,0.558327714626261,0.423510874759214,0.464090223647637,0.500549877882136,0.531822057433526,0.54430503001328,0.522153073845167,0.507128778328595,0.51791564083723,0.521881210422626,0.264285634684319,0.244293961438863,0.321290637018174,0.301421920036091,0.284500685782217,0.290455045558956,0.33316360861754,0.318291104732472,0.289138790036101,0.276013405025936,0.255913756448509,0.192001279498387,0.158047429679832
"dryala-tm18_00105","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.467780731934909,0.117601367551561,0.0811097333254786,0.0914561408150658,0.214521529183279,0.144903901419557,0.0926081482543111,0.274413597797768,0.807951850057642,0.840645370451314,0.859385360595912,0.866187659975094,0.872839527924633,0.870305123688127,0.880178475840991,0.881885757893675,0.85584877515879,0.837203733552827,0.851805650800553,0.849713456566678,0.794206424414842,0.636241011443658,0.514529793608147,0.550491415224421,0.581329989570385,0.608395222686471,0.620934927921217,0.60177614248564,0.587326468082489,0.595592122543249,0.599674721288785,0.369768446494447,0.350839801109277,0.427545600512826,0.399737250085625,0.380095348111288,0.392871903148568,0.436222184648374,0.41925039435808,0.395992753445589,0.384262993391975,0.362249946190016,0.285468415526027,0.244724933186318
"dryoct-tm31_00185","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.381449025431778,0.102371306938733,0.0706905643941655,0.0760869547917645,0.173182225495049,0.127580428315186,0.087576298837763,0.230744992505644,0.664951070650863,0.702335483286303,0.722813006686934,0.735839524243877,0.74619173617719,0.746603615998389,0.754568707475862,0.759876726644881,0.751259959646175,0.740656758878623,0.753121577482691,0.759042377887666,0.73595308235693,0.654404863241265,0.539144559036912,0.561208351291544,0.579521473422877,0.597371693546909,0.600019555896382,0.578054160114076,0.575335788149381,0.593369687139845,0.605624599492469,0.444118729910976,0.415298840380344,0.455139411771857,0.37662373134356,0.336938484786711,0.332576714637885,0.377730749659201,0.360835991608214,0.330963866722175,0.331697909420075,0.330731165590282,0.266413895527739,0.231398378622808
"dryala-tm11_00063","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.392659999009979,0.104869466458272,0.0680676733576149,0.0700670481771485,0.138446718958552,0.0978537156088753,0.069082955430438,0.180055764731025,0.657199654554126,0.696042948905786,0.720379946122505,0.730447462681032,0.737597524063548,0.733258068759388,0.73888826258157,0.739139347832591,0.723198300656558,0.708728689977503,0.717605121578983,0.7176464632495,0.683664463186674,0.574470596279927,0.451541787310718,0.477328705789333,0.498903798820641,0.51981537825112,0.522325268718703,0.504028192148837,0.496846839237181,0.510859106550751,0.522391680567258,0.320649774476707,0.299500314528216,0.368381929451253,0.316888553185877,0.282346888080762,0.279351421495136,0.326682671345552,0.31448422066056,0.283288219766071,0.276409302963379,0.26507866770674,0.200164347638693,0.16608830236866
"dryala-tm3_00016","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.445841507349472,0.115454827916454,0.0802361754851317,0.0965726317267147,0.199276956627371,0.157518639904657,0.109540669130537,0.30356258652655,0.718957550164512,0.753328802540827,0.781501348326418,0.797184827512797,0.807050098009843,0.801707347375069,0.810987051771535,0.814159508862415,0.798132458326365,0.779895590291026,0.792697036300545,0.796323271475617,0.760341538348187,0.64770694697218,0.50574841315524,0.530790663802814,0.548588164217241,0.569515716900272,0.577928099953889,0.559450848250809,0.551146866497332,0.568504975178805,0.584305968111677,0.4110425713713,0.382363561511706,0.443162637701232,0.371350115413116,0.326880876578149,0.335717326648729,0.386373716494504,0.369365941270695,0.340640684906501,0.335933359827425,0.325980451668437,0.253441626813011,0.217111140517279
"dryala-tm19_00113","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.44991905436102,0.134467130590471,0.0918724669846621,0.0930662870493251,0.171038899278673,0.12564553463505,0.0909521367908655,0.210361190874344,0.711229463641893,0.767887941888774,0.808314612893321,0.829605339568107,0.843301982323686,0.84187991621071,0.85648198416953,0.860096530617638,0.822475791819422,0.79602041946292,0.81859071874509,0.816179399547708,0.74289086456751,0.539024204115138,0.410265329779324,0.453763259523906,0.493286226499145,0.526104844373875,0.538411640384731,0.514933405791313,0.498227161946736,0.506838848908029,0.508252002784903,0.24314578811781,0.227070248594676,0.307082837025689,0.299060028496827,0.287522903121779,0.294747251128356,0.335801934274487,0.319633346040791,0.288233555078325,0.273286143192266,0.24992485564476,0.185867065582466,0.151760255356557
"dryhyb-tm44_00263","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",29,272,"12_Mile_dried_dryas",0.41218509902989,0.116267226933642,0.0820100235405329,0.0878133645094231,0.164480526722429,0.128214607371797,0.0965422109118013,0.225227921054871,0.645482815159047,0.689933876938504,0.718442218051583,0.736499721638312,0.750073696243875,0.747603971696883,0.756502542084494,0.761805541240826,0.749205045505915,0.734307686408926,0.749321528762836,0.754517770382684,0.725123229444414,0.630362994235391,0.508504330451931,0.52928065950463,0.54789289998631,0.567834567417306,0.575930641329079,0.544056002414815,0.539577160273586,0.560368131343644,0.575039937967109,0.403026898918226,0.374576170214593,0.422052504398974,0.347163315324318,0.311928224349425,0.313783948711428,0.354123433692882,0.331170709066479,0.293660097002513,0.293388432190785,0.290184235892413,0.229264440244248,0.198723630308586
"dryoct-tm40_00243","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.45037473980886,0.128041573000007,0.0870883787056349,0.0873790941217431,0.15579508038867,0.115786324205916,0.0877452194631369,0.204982091372669,0.700289028523952,0.762981511353536,0.808320320879564,0.837672761621537,0.858450002318729,0.857709791302962,0.873230188654023,0.881512210183792,0.862953501675598,0.842859082608363,0.862836484154439,0.869722628142258,0.825348335189463,0.69475586966588,0.54799693439915,0.57507371771762,0.598048832612529,0.620612068694605,0.623820875468991,0.595141184649162,0.589293044878123,0.610216886029736,0.625316470466254,0.431532019944028,0.403539433843732,0.461138215551041,0.384452863583502,0.342732260064601,0.338431764569748,0.38837784487595,0.370335114408036,0.334946612361544,0.332646815874294,0.325507820488941,0.25609617676721,0.21869305700054
"dryoct-tm40_00240","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.427291014308963,0.122394122036102,0.0916713691752556,0.100094637832135,0.179683890448709,0.141655030967272,0.108006308601183,0.247400614285009,0.643008861649736,0.697491440735224,0.744822675096468,0.778763019891971,0.801700008071559,0.806363697386634,0.820279265855216,0.82784296808368,0.814075492446198,0.80136467827575,0.817183594834445,0.821669887280666,0.785246838972778,0.664030504500738,0.539136835396797,0.56883830396835,0.592998169614256,0.61465796879162,0.618163907624426,0.591928687705875,0.584918789485281,0.600642793710375,0.610196817846678,0.397122090804951,0.372256312054533,0.444293325514545,0.397788385309116,0.36572173265988,0.365468109481248,0.408784585845688,0.386995550730015,0.356428945625091,0.35294379279055,0.339748689543625,0.272228639966896,0.234429434385298
