"ScanID","PFT","PFT_2","PFT_3","Freq1","Freq2","area","350","450","550","650","750","850","950","1050","1150","1250","1350","1450","1550","1650","1750","1850","1950","2050","2150","2250","2350","2450"
"dryala-tm5_00026","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.431631679057491,0.0769151034777368,0.166708236042375,0.0846731502928645,0.693163734740297,0.747569137303417,0.76540329246186,0.765344570831517,0.753377016732208,0.747750343544896,0.719489410444477,0.490029938423535,0.527084054071532,0.557064415232592,0.529040641263102,0.560262473527774,0.353203951030965,0.343751587876158,0.307460545709278,0.338182223299779,0.302793520209746,0.22681336893898
"dryoct-tm39_00233","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.369936520694354,0.0809478816085929,0.147141907166443,0.0921926102404744,0.446501046488827,0.479102533689338,0.493533567137791,0.490574635398792,0.480832794134281,0.47521068925331,0.458152092218582,0.335470108722946,0.356740943846682,0.369537356841692,0.350450550744663,0.368199951343594,0.248798643943357,0.239120916923842,0.216378930280421,0.227534700411263,0.203049903869542,0.156009505745248
"dryala-tm3_00013","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.360049024442656,0.0662433841246639,0.155494724797927,0.0685719628815421,0.626629801187245,0.656258009523876,0.662015740536044,0.663865211437303,0.655537218551486,0.653242721898822,0.634128582877739,0.479896359698812,0.512860030827313,0.534974379257797,0.517344284726417,0.535528881816036,0.360652151313349,0.370246389815636,0.342760704810869,0.37188672672857,0.343377932675844,0.266975670004738
"dryoct-tm36_00215","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.473205498008068,0.109596251451301,0.204709267825359,0.11949871229695,0.73522014677653,0.807095861628543,0.845406898057283,0.854366126173077,0.849356562844461,0.849658214995489,0.82368341055038,0.582756401273625,0.627459606205467,0.656809311009402,0.622257108760108,0.657105745601637,0.438392358982765,0.401171544923897,0.360988579735215,0.387956017181042,0.350686746661846,0.276092260812646
"dryala-tm10_00055","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.423226934195362,0.0692660803890542,0.150800435134403,0.0696151970446311,0.712002551994577,0.781217117011864,0.801442844616642,0.803228628575586,0.790104509546272,0.785653658946371,0.754141445242372,0.511512197938039,0.548595705782434,0.574642087141019,0.54359445416011,0.577957340552227,0.372089404426184,0.351826321464195,0.310680278874248,0.342065453646917,0.306913938285,0.231408863970052
"dryhyb-tm42_00252","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",29,272,"12_Mile_dried_dryas",0.410061109786444,0.0745885103893004,0.141206425945727,0.0934992756499566,0.583282841426823,0.680983963170772,0.732573734706146,0.742572575179904,0.733024977328345,0.729936418397679,0.700387177841476,0.472305838635978,0.510748810773967,0.533124310653725,0.500501943204788,0.532399796373754,0.34866828046834,0.325885938766716,0.292905129467202,0.310825793262253,0.279073998877245,0.216011682078377
"dryhyb-tm42_00254","dryhyb","Dryas sp.","Dwarf_Shrub_Broad",29,272,"12_Mile_dried_dryas",0.427475878899145,0.0831908546735461,0.159842099307569,0.0896251737614368,0.660973885607001,0.754298910060701,0.793885324962576,0.802255199259467,0.784122494572088,0.781215651989876,0.738969018934675,0.468168510158662,0.518635423695802,0.547003036747463,0.509270095310748,0.539512704505416,0.319303369087375,0.325575123327296,0.296929293499544,0.316867438280136,0.277954473369079,0.210848755618726
"dryala-tm16_00097","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.429893871860565,0.0665049502662721,0.164442690243503,0.0727746391092792,0.701566188409604,0.763128503375497,0.781864406763203,0.783268825218957,0.768451388117059,0.762834948161647,0.729486438081439,0.515528572936097,0.552523043961139,0.576970520141534,0.548155314235518,0.574773994962965,0.383398458405198,0.380533718606753,0.348584567908591,0.375124712452559,0.345178960969753,0.264843354314338
"dryoct-tm36_00216","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.476526626439438,0.108954314973571,0.206385962740818,0.11988840073802,0.737476878563144,0.807120106915657,0.842668000544643,0.850921861388247,0.84541134335405,0.845332883838742,0.819258196191987,0.580476433180258,0.625020165921345,0.654153946478618,0.619990082848984,0.654168813115555,0.435066317097292,0.401330745365931,0.361402822770423,0.38858138301523,0.351388181084436,0.276686150608837
"dryoct-tm28_00165","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.359003711364807,0.0777165830087888,0.139257320669301,0.0869069546488861,0.484632806128427,0.53352393859982,0.553545289768647,0.559436962528801,0.55251099618048,0.549228902780519,0.530698910382198,0.400152755266767,0.425052956205976,0.437566085003011,0.420065013200558,0.441307767469734,0.326961866857131,0.30194733335798,0.269583480301915,0.287478312925517,0.265660559192404,0.208978106179042
"dryala-tm4_00024","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.441426241225738,0.0732722406332564,0.170892025143987,0.0811784852714032,0.714092632051925,0.77287711893175,0.784941179625962,0.780201995762262,0.758384738286013,0.749934009570537,0.708118324574194,0.468964592875214,0.508480436786605,0.535495334016592,0.505787984875388,0.530470055768968,0.339812234678359,0.339636023888646,0.310192248226827,0.336486027213588,0.305346726428862,0.231652477026907
"dryala-tm5_00027","dryala","Dryas alleghenies","Dwarf_Shrub_Broad",119,272,"12_Mile_dried_dryas",0.404479755925158,0.0548848089236723,0.136358483984987,0.0596301541772593,0.676225753286665,0.744656057525978,0.766914790476026,0.766211891779214,0.743185574280145,0.736025757292404,0.685606716274703,0.401546204295853,0.460170533935505,0.498973262321953,0.466482243574542,0.485431519974953,0.247097466733972,0.278885003465377,0.262264019985346,0.289017291090582,0.249717466858267,0.172608737927862
"dryoct-tm38_00229","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.444446809861233,0.0890806217520324,0.190803813466404,0.104934886846968,0.72682641505983,0.789060201078529,0.815053639134027,0.820640942397984,0.814948805260868,0.815440509184032,0.791570283716518,0.565988327935998,0.602101633828977,0.632925597651048,0.595844652972718,0.632527607633863,0.417186311302587,0.384577907457225,0.352678335123388,0.374911903784712,0.337510306075883,0.265432509310972
"dryoct-tm29_00172","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.444234247264564,0.0750342116523338,0.151906355575165,0.0743251836851066,0.733314771966937,0.806648913700852,0.830846331694805,0.836300793326456,0.828813753609908,0.829135708754023,0.804676223688764,0.569732011912021,0.605589286956933,0.631104687981945,0.594278372841497,0.633342550500628,0.448147005390534,0.395723341533391,0.351190573568959,0.375026753108781,0.336928291074048,0.269901700638401
"dryoct-tm26_00153","dryoct","Dryas octopetala","Dwarf_Shrub_Broad",124,272,"12_Mile_dried_dryas",0.470873305706014,0.0832018871071373,0.184317464837817,0.0915995193070885,0.78957777419087,0.851380044608253,0.871742010540083,0.881890610176799,0.869522645546853,0.867175483202926,0.832372180080358,0.588172427536332,0.627053179545198,0.654736780023395,0.620031592422846,0.657773173559151,0.449806324470524,0.428082574399755,0.387153950208974,0.419379046177991,0.379826169689019,0.296319968035885
